line,direction,stop_number,distance,ulica_id,bus_stop_group,typ,bus_stop_platform
1,TX-A04ZN,15,5843,0203,7054,1,05
1,TX-A04ZN,16,6220,1532,7055,1,03
1,TX-A04ZN,17,6663,1532,1164,1,04
1,TX-A04ZN,18,7142,2001,1006,1,04
1,TX-A04ZN,19,7360,2001,1006,1,08
1,TX-A04ZN,20,8010,2001,1075,1,04
1,TX-A04ZN,21,8577,1701,1077,1,04
1,TX-A04ZN,22,9178,1701,1078,1,04
1,TX-A04ZN,23,9709,1701,1079,1,04
1,TX-A04ZN,24,10117,1567,1080,1,04
1,TX-A04ZN,25,10894,1901,1082,1,02
1,TX-A04ZN,26,11237,1901,1083,1,04
1,TX-A04ZN,27,11459,1901,1084,1,02
1,TX-A04ZN,28,11846,1901,1085,1,02
1,TX-A04ZN,29,12305,1901,1086,1,04
1,TX-A04ZN,30,12761,0104,1087,3,04
1,TX-ANN,1,0,0202,4108,3,04
1,TX-ANN,2,81,0202,4108,1,03
1,TX-ANN,3,612,0801,4005,1,03
1,TX-ANN,4,896,0801,4004,1,03
1,TX-ANN,5,1113,0801,4121,1,03
1,TX-ANN,6,1463,0005,4003,1,07
1,TX-ANN,7,1947,0801,4002,1,01
1,TX-ANN,8,2388,2202,4001,1,14
1,TX-ANN,9,2878,2202,5040,1,06
1,TX-ANN,10,3278,2202,5037,1,06
1,TX-ANN,11,3844,1703,5003,1,08
1,TX-ANN,12,4065,1703,5084,1,02
1,TX-ANN,13,4340,1703,5085,1,02
1,TX-ANN,14,4696,1703,5086,1,04
1,TX-ANN,15,5132,1703,5087,1,04
1,TX-ANN,16,5632,1703,5159,1,03
1,TX-ANN,17,5995,0203,7091,1,07
1,TX-ANN,18,6320,0203,7081,1,03
1,TX-ANN,19,6798,0203,7019,1,07
1,TX-ANN,20,7347,0203,7054,1,05
1,TX-ANN,21,7724,1532,7055,1,03
1,TX-ANN,22,8167,1532,1164,1,04
1,TX-ANN,23,8646,2001,1006,1,04
1,TX-ANN,24,8864,2001,1006,1,08
1,TX-ANN,25,9514,2001,1075,1,04
1,TX-ANN,26,10081,1701,1077,1,04
1,TX-ANN,27,10682,1701,1078,1,04
1,TX-ANN,28,11213,1701,1079,1,04
1,TX-ANN,29,11621,1567,1080,1,04
1,TX-ANN,30,12398,1901,1082,1,02
1,TX-ANN,31,12741,1901,1083,1,04
1,TX-ANN,32,12963,1901,1084,1,02
1,TX-ANN,33,13350,1901,1085,1,02
1,TX-ANN,34,13809,1901,1086,1,04
1,TX-ANN,35,14274,0104,1087,3,03
1,TZ-03AN1,1,0,0104,1087,3,03
1,TZ-03AN1,2,352,1901,1086,1,03
1,TZ-03AN1,3,672,1901,1085,1,01
1,TZ-03AN1,4,1103,1901,1084,1,01
1,TZ-03AN1,5,1319,1901,1083,1,03
1,TZ-03AN1,6,1781,1901,1082,1,01
1,TZ-03AN1,7,2538,1567,1080,1,03
1,TZ-03AN1,8,2851,1701,1079,1,03
1,TZ-03AN1,9,3482,1701,1078,1,03
1,TZ-03AN1,10,4087,1701,1077,1,07
1,TZ-03AN1,11,4642,2001,1075,1,03
1,TZ-03AN1,12,5293,2001,1006,1,07
1,TZ-03AN1,13,5512,2001,1006,1,03
1,TZ-03AN1,14,5960,1532,1164,1,03
1,TZ-03AN1,15,6445,1532,7055,1,04
1,TZ-03AN1,16,6799,0203,7054,1,04
1,TZ-03AN1,17,7364,0203,7019,1,08
1,TZ-03AN1,18,7844,0203,7081,1,04
1,TZ-03AN1,19,8422,1703,5159,1,04
1,TZ-03AN1,20,8975,1703,5087,1,03
1,TZ-03AN1,21,9497,1703,5086,1,03
1,TZ-03AN1,22,10014,1703,5084,1,01
1,TZ-03AN1,23,10479,0123,5003,1,04
1,TZ-03AN1,24,10877,0123,5004,1,04
1,TZ-03AN1,25,11511,2006,5038,4,03
1,TZ-03AN1,26,11594,2006,R-01,6,99
1,TZ-03AN4,1,0,0104,1087,3,03
1,TZ-03AN4,2,352,1901,1086,1,03
1,TZ-03AN4,3,672,1901,1085,1,01
1,TZ-03AN4,4,1103,1901,1084,1,01
1,TZ-03AN4,5,1319,1901,1083,1,03
1,TZ-03AN4,6,1781,1901,1082,1,01
1,TZ-03AN4,7,2538,1567,1080,1,03
1,TZ-03AN4,8,2851,1701,1079,1,03
1,TZ-03AN4,9,3482,1701,1078,1,03
1,TZ-03AN4,10,4087,1701,1077,1,07
1,TZ-03AN4,11,4642,2001,1075,1,03
1,TZ-03AN4,12,5293,2001,1006,1,07
1,TZ-03AN4,13,5512,2001,1006,1,03
1,TZ-03AN4,14,5960,1532,1164,1,03
1,TZ-03AN4,15,6445,1532,7055,1,04
1,TZ-03AN4,16,6799,0203,7054,1,04
1,TZ-03AN4,17,7364,0203,7019,1,08
1,TZ-03AN4,18,7844,0203,7081,1,04
1,TZ-03AN4,19,8358,0110,7091,1,10
1,TZ-03AN4,20,9203,0025,6039,1,04
1,TZ-03AN4,21,9549,2003,6094,1,04
1,TZ-03AN4,22,10306,2004,6005,1,04
1,TZ-03AN4,23,10726,2004,6075,1,04
1,TZ-03AN4,24,11015,1505,6006,1,06
1,TZ-03AN4,25,11705,1505,6007,1,04
1,TZ-03AN4,26,12083,1505,6008,1,04
1,TZ-03AN4,27,12600,1505,6010,1,04
1,TZ-03AN4,28,12949,1505,6011,1,04
1,TZ-03AN4,29,13623,1505,6013,1,04
1,TZ-03AN4,30,13894,1505,6014,1,04
1,TZ-03AN4,31,14802,1803,6061,4,08
1,TZ-03AN4,32,14887,1803,R-04,6,99
1,TZ-04AN2,1,0,0104,1087,3,04
1,TZ-04AN2,2,323,1901,1086,1,03
1,TZ-04AN2,3,643,1901,1085,1,01
1,TZ-04AN2,4,1074,1901,1084,1,01
1,TZ-04AN2,5,1290,1901,1083,1,03
1,TZ-04AN2,6,1752,1901,1082,1,01
1,TZ-04AN2,7,2509,1567,1080,1,03
1,TZ-04AN2,8,2822,1701,1079,1,03
1,TZ-04AN2,9,3453,1701,1078,1,03
1,TZ-04AN2,10,4058,1701,1077,1,03
1,TZ-04AN2,11,4688,1301,1071,1,01
1,TZ-04AN2,12,5461,1301,1066,1,03
1,TZ-04AN2,13,5960,2201,1003,1,07
1,TZ-04AN2,14,6281,2201,1002,1,03
1,TZ-04AN2,15,6773,1203,1001,1,06
1,TZ-04AN2,16,7344,1203,1028,1,02
1,TZ-04AN2,17,7843,0124,1029,1,02
1,TZ-04AN2,18,8041,1202,1030,4,02
1,TZ-04AN2,19,8113,1202,R-02,6,99
1,TZ-04AN4,1,0,0104,1087,3,04
1,TZ-04AN4,2,323,1901,1086,1,03
1,TZ-04AN4,3,643,1901,1085,1,01
1,TZ-04AN4,4,1074,1901,1084,1,01
1,TZ-04AN4,5,1290,1901,1083,1,03
1,TZ-04AN4,6,1752,1901,1082,1,01
1,TZ-04AN4,7,2509,1567,1080,1,03
1,TZ-04AN4,8,2822,1701,1079,1,03
1,TZ-04AN4,9,3453,1701,1078,1,03
1,TZ-04AN4,10,4058,1701,1077,1,07
1,TZ-04AN4,11,4613,2001,1075,1,03
1,TZ-04AN4,12,5264,2001,1006,1,07
1,TZ-04AN4,13,5483,2001,1006,1,03
1,TZ-04AN4,14,5931,1532,1164,1,03
1,TZ-04AN4,15,6416,1532,7055,1,04
1,TZ-04AN4,16,6770,0203,7054,1,04
1,TZ-04AN4,17,7335,0203,7019,1,08
1,TZ-04AN4,18,7815,0203,7081,1,04
1,TZ-04AN4,19,8329,0110,7091,1,10
1,TZ-04AN4,20,9174,0025,6039,1,04
1,TZ-04AN4,21,9520,2003,6094,1,04
1,TZ-04AN4,22,10277,2004,6005,1,04
1,TZ-04AN4,23,10697,2004,6075,1,04
1,TZ-04AN4,24,10986,1505,6006,1,06
1,TZ-04AN4,25,11676,1505,6007,1,04
1,TZ-04AN4,26,12054,1505,6008,1,04
1,TZ-04AN4,27,12571,1505,6010,1,04
1,TZ-04AN4,28,12920,1505,6011,1,04
1,TZ-04AN4,29,13594,1505,6013,1,04
1,TZ-04AN4,30,13865,1505,6014,1,04
1,TZ-04AN4,31,14773,1803,6061,4,08
1,TZ-04AN4,32,14858,1803,R-04,6,99
1,TZ-BAN1,1,0,0202,4108,3,04
1,TZ-BAN1,2,81,0202,4108,1,03
1,TZ-BAN1,3,612,0801,4005,1,03
1,TZ-BAN1,4,896,0801,4004,1,03
1,TZ-BAN1,5,1113,0801,4121,1,03
1,TZ-BAN1,6,1463,0005,4003,1,07
1,TZ-BAN1,7,1947,0801,4002,1,01
1,TZ-BAN1,8,2388,2202,4001,1,14
1,TZ-BAN1,9,2878,2202,5040,1,06
1,TZ-BAN1,10,3278,2202,5037,1,06
1,TZ-BAN1,11,3825,0123,5003,1,04
1,TZ-BAN1,12,4223,0123,5004,1,04
1,TZ-BAN1,13,4857,2006,5038,4,03
1,TZ-BAN1,14,4940,2006,R-01,6,99
1,TZ-BAN4,1,0,0202,4108,3,04
1,TZ-BAN4,2,81,0202,4108,1,03
1,TZ-BAN4,3,612,0801,4005,1,03
1,TZ-BAN4,4,896,0801,4004,1,03
1,TZ-BAN4,5,1113,0801,4121,1,03
1,TZ-BAN4,6,1463,0005,4003,1,07
1,TZ-BAN4,7,1947,0801,4002,1,01
1,TZ-BAN4,8,2388,2202,4001,1,14
1,TZ-BAN4,9,2878,2202,5040,1,06
1,TZ-BAN4,10,3278,2202,5037,1,06
1,TZ-BAN4,11,3844,1703,5003,1,08
1,TZ-BAN4,12,4065,1703,5084,1,02
1,TZ-BAN4,13,4340,1703,5085,1,02
1,TZ-BAN4,14,4696,1703,5086,1,04
1,TZ-BAN4,15,5132,1703,5087,1,04
1,TZ-BAN4,16,5632,1703,5159,1,03
1,TZ-BAN4,17,5976,0110,7091,1,10
1,TZ-BAN4,18,6821,0025,6039,1,04
1,TZ-BAN4,19,7167,2003,6094,1,04
1,TZ-BAN4,20,7924,2004,6005,1,04
1,TZ-BAN4,21,8344,2004,6075,1,04
1,TZ-BAN4,22,8633,1505,6006,1,06
1,TZ-BAN4,23,9323,1505,6007,1,04
1,TZ-BAN4,24,9701,1505,6008,1,04
1,TZ-BAN4,25,10218,1505,6010,1,04
1,TZ-BAN4,26,10567,1505,6011,1,04
1,TZ-BAN4,27,11241,1505,6013,1,04
1,TZ-BAN4,28,11512,1505,6014,1,04
1,TZ-BAN4,29,12420,1803,6061,4,08
1,TZ-BAN4,30,12505,1803,R-04,6,99
1,TZ-BAN5,1,0,0202,4108,3,04
1,TZ-BAN5,2,81,0202,4108,1,03
1,TZ-BAN5,3,612,0801,4005,1,03
1,TZ-BAN5,4,896,0801,4004,1,03
1,TZ-BAN5,5,1113,0801,4121,1,03
1,TZ-BAN5,6,1463,0005,4003,1,07
1,TZ-BAN5,7,1947,0801,4002,1,01
1,TZ-BAN5,8,2388,2202,4001,1,14
1,TZ-BAN5,9,2878,2202,5040,1,06
1,TZ-BAN5,10,3278,2202,5037,1,06
1,TZ-BAN5,11,3844,1703,5003,1,08
1,TZ-BAN5,12,4065,1703,5084,1,02
1,TZ-BAN5,13,4340,1703,5085,1,02
1,TZ-BAN5,14,4696,1703,5086,1,04
1,TZ-BAN5,15,5132,1703,5087,1,04
1,TZ-BAN5,16,5632,1703,5159,1,03
1,TZ-BAN5,17,5995,0203,7091,1,07
1,TZ-BAN5,18,6320,0203,7081,1,03
1,TZ-BAN5,19,6798,0203,7019,1,07
1,TZ-BAN5,20,7347,0203,7054,1,05
1,TZ-BAN5,21,7724,1532,7055,1,03
1,TZ-BAN5,22,8167,1532,1164,1,04
1,TZ-BAN5,23,8646,2001,1006,1,04
1,TZ-BAN5,24,8864,2001,1006,1,08
1,TZ-BAN5,25,9514,2001,1075,1,04
1,TZ-BAN5,26,10081,1701,1077,1,04
1,TZ-BAN5,27,10682,1701,1078,1,04
1,TZ-BAN5,28,11213,1701,1079,1,04
1,TZ-BAN5,29,11621,1567,1080,1,04
1,TZ-BAN5,30,12398,1901,1082,1,02
1,TZ-BAN5,31,12741,1901,1083,1,04
1,TZ-BAN5,32,12963,1901,1084,1,02
1,TZ-BAN5,33,13350,1901,1085,1,02
1,TZ-BAN5,34,13809,1901,1086,1,04
1,TZ-BAN5,35,14365,0920,1088,4,06
1,TZ-BAN5,36,14801,0919,R-05,6,99
1,TZ-NAR2,1,0,0005,4003,5,12
1,TZ-NAR2,2,443,0801,4002,1,01
1,TZ-NAR2,3,884,2202,4001,1,14
1,TZ-NAR2,4,1374,2202,5040,1,06
1,TZ-NAR2,5,1774,2202,5037,1,06
1,TZ-NAR2,6,2340,1703,5003,1,08
1,TZ-NAR2,7,2561,1703,5084,1,02
1,TZ-NAR2,8,2836,1703,5085,1,02
1,TZ-NAR2,9,3192,1703,5086,1,04
1,TZ-NAR2,10,3628,1703,5087,1,04
1,TZ-NAR2,11,4128,1703,5159,1,03
1,TZ-NAR2,12,4491,0203,7091,1,07
1,TZ-NAR2,13,4816,0203,7081,1,03
1,TZ-NAR2,14,5294,0203,7019,1,07
1,TZ-NAR2,15,5843,0203,7054,1,05
1,TZ-NAR2,16,6220,1532,7055,1,03
1,TZ-NAR2,17,6663,1532,1164,1,04
1,TZ-NAR2,18,7142,2001,1006,1,04
1,TZ-NAR2,19,7235,1101,1006,1,05
1,TZ-NAR2,20,7753,1101,1005,1,03
1,TZ-NAR2,21,8120,1101,1004,1,01
1,TZ-NAR2,22,8503,2201,1468,1,01
1,TZ-NAR2,23,8884,2201,1003,1,07
1,TZ-NAR2,24,9205,2201,1002,1,03
1,TZ-NAR2,25,9697,1203,1001,1,06
1,TZ-NAR2,26,10268,1203,1028,1,02
1,TZ-NAR2,27,10767,0124,1029,1,02
1,TZ-NAR2,28,10965,1202,1030,4,02
1,TZ-NAR2,29,11037,1202,R-02,6,99
1,TZ-NAR4,1,0,0005,4003,5,12
1,TZ-NAR4,2,443,0801,4002,1,01
1,TZ-NAR4,3,884,2202,4001,1,14
1,TZ-NAR4,4,1374,2202,5040,1,06
1,TZ-NAR4,5,1774,2202,5037,1,06
1,TZ-NAR4,6,2340,1703,5003,1,08
1,TZ-NAR4,7,2561,1703,5084,1,02
1,TZ-NAR4,8,2836,1703,5085,1,02
1,TZ-NAR4,9,3192,1703,5086,1,04
1,TZ-NAR4,10,3628,1703,5087,1,04
1,TZ-NAR4,11,4128,1703,5159,1,03
1,TZ-NAR4,12,4472,0110,7091,1,10
1,TZ-NAR4,13,5317,0025,6039,1,04
1,TZ-NAR4,14,5663,2003,6094,1,04
1,TZ-NAR4,15,6420,2004,6005,1,04
1,TZ-NAR4,16,6840,2004,6075,1,04
1,TZ-NAR4,17,7129,1505,6006,1,06
1,TZ-NAR4,18,7819,1505,6007,1,04
1,TZ-NAR4,19,8197,1505,6008,1,04
1,TZ-NAR4,20,8714,1505,6010,1,04
1,TZ-NAR4,21,9063,1505,6011,1,04
1,TZ-NAR4,22,9737,1505,6013,1,04
1,TZ-NAR4,23,10008,1505,6014,1,04
1,TZ-NAR4,24,10916,1803,6061,4,08
1,TZ-NAR4,25,11001,1803,R-04,6,99
1,TZ-NAR5,1,0,0005,4003,5,12
1,TZ-NAR5,2,443,0801,4002,1,01
1,TZ-NAR5,3,884,2202,4001,1,14
1,TZ-NAR5,4,1374,2202,5040,1,06
1,TZ-NAR5,5,1774,2202,5037,1,06
1,TZ-NAR5,6,2340,1703,5003,1,08
1,TZ-NAR5,7,2561,1703,5084,1,02
1,TZ-NAR5,8,2836,1703,5085,1,02
1,TZ-NAR5,9,3192,1703,5086,1,04
1,TZ-NAR5,10,3628,1703,5087,1,04
1,TZ-NAR5,11,4128,1703,5159,1,03
1,TZ-NAR5,12,4491,0203,7091,1,07
1,TZ-NAR5,13,4816,0203,7081,1,03
1,TZ-NAR5,14,5294,0203,7019,1,07
1,TZ-NAR5,15,5843,0203,7054,1,05
1,TZ-NAR5,16,6220,1532,7055,1,03
1,TZ-NAR5,17,6663,1532,1164,1,04
1,TZ-NAR5,18,7142,2001,1006,1,04
1,TZ-NAR5,19,7360,2001,1006,1,08
1,TZ-NAR5,20,8010,2001,1075,1,04
1,TZ-NAR5,21,8577,1701,1077,1,04
1,TZ-NAR5,22,9178,1701,1078,1,04
1,TZ-NAR5,23,9709,1701,1079,1,04
1,TZ-NAR5,24,10117,1567,1080,1,04
1,TZ-NAR5,25,10894,1901,1082,1,02
1,TZ-NAR5,26,11237,1901,1083,1,04
1,TZ-NAR5,27,11459,1901,1084,1,02
1,TZ-NAR5,28,11846,1901,1085,1,02
1,TZ-NAR5,29,12305,1901,1086,1,04
1,TZ-NAR5,30,12861,0920,1088,4,06
1,TZ-NAR5,31,13297,0919,R-05,6,99
1,TZ-ZEW2,1,0,0104,1091,3,03
1,TZ-ZEW2,2,400,0104,1090,1,01
1,TZ-ZEW2,3,795,0104,1089,1,03
1,TZ-ZEW2,4,1237,0104,1088,1,03
1,TZ-ZEW2,5,1880,1901,1086,1,03
1,TZ-ZEW2,6,2200,1901,1085,1,01
1,TZ-ZEW2,7,2631,1901,1084,1,01
1,TZ-ZEW2,8,2847,1901,1083,1,03
1,TZ-ZEW2,9,3309,1901,1082,1,01
1,TZ-ZEW2,10,4066,1567,1080,1,03
1,TZ-ZEW2,11,4379,1701,1079,1,03
1,TZ-ZEW2,12,5010,1701,1078,1,03
1,TZ-ZEW2,13,5615,1701,1077,1,03
1,TZ-ZEW2,14,6245,1301,1071,1,01
1,TZ-ZEW2,15,7018,1301,1066,1,03
1,TZ-ZEW2,16,7517,2201,1003,1,07
1,TZ-ZEW2,17,7838,2201,1002,1,03
1,TZ-ZEW2,18,8330,1203,1001,1,06
1,TZ-ZEW2,19,8901,1203,1028,1,02
1,TZ-ZEW2,20,9400,0124,1029,1,02
1,TZ-ZEW2,21,9598,1202,1030,4,02
1,TZ-ZEW2,22,9670,1202,R-02,6,99
1,TZ-ZEW4,1,0,0104,1091,3,03
1,TZ-ZEW4,2,400,0104,1090,1,01
1,TZ-ZEW4,3,795,0104,1089,1,03
1,TZ-ZEW4,4,1237,0104,1088,1,03
1,TZ-ZEW4,5,1880,1901,1086,1,03
1,TZ-ZEW4,6,2200,1901,1085,1,01
1,TZ-ZEW4,7,2631,1901,1084,1,01
1,TZ-ZEW4,8,2847,1901,1083,1,03
1,TZ-ZEW4,9,3309,1901,1082,1,01
1,TZ-ZEW4,10,4066,1567,1080,1,03
1,TZ-ZEW4,11,4379,1701,1079,1,03
1,TZ-ZEW4,12,5010,1701,1078,1,03
1,TZ-ZEW4,13,5615,1701,1077,1,07
1,TZ-ZEW4,14,6170,2001,1075,1,03
1,TZ-ZEW4,15,6821,2001,1006,1,07
1,TZ-ZEW4,16,7040,2001,1006,1,03
1,TZ-ZEW4,17,7488,1532,1164,1,03
1,TZ-ZEW4,18,7973,1532,7055,1,04
1,TZ-ZEW4,19,8327,0203,7054,1,04
1,TZ-ZEW4,20,8892,0203,7019,1,08
1,TZ-ZEW4,21,9372,0203,7081,1,04
1,TZ-ZEW4,22,9886,0110,7091,1,10
1,TZ-ZEW4,23,10731,0025,6039,1,04
1,TZ-ZEW4,24,11077,2003,6094,1,04
1,TZ-ZEW4,25,11834,2004,6005,1,04
1,TZ-ZEW4,26,12254,2004,6075,1,04
1,TZ-ZEW4,27,12543,1505,6006,1,06
1,TZ-ZEW4,28,13233,1505,6007,1,04
1,TZ-ZEW4,29,13611,1505,6008,1,04
1,TZ-ZEW4,30,14128,1505,6010,1,04
1,TZ-ZEW4,31,14477,1505,6011,1,04
1,TZ-ZEW4,32,15151,1505,6013,1,04
1,TZ-ZEW4,33,15422,1505,6014,1,04
1,TZ-ZEW4,34,16330,1803,6061,4,08
1,TZ-ZEW4,35,16415,1803,R-04,6,99
10,TD-1GOR,1,0,1501,R-01,6,00
10,TD-1GOR,2,630,2006,5038,5,03
10,TD-1GOR,3,1082,1204,5042,1,04
10,TD-1GOR,4,1780,1204,5043,1,04
10,TD-1GOR,5,2169,1204,5044,1,04
10,TD-1GOR,6,2939,2502,5009,1,04
10,TD-1GOR,7,3274,2502,5010,1,02
10,TD-1GOR,8,3836,2502,5021,1,04
10,TD-1GOR,9,4270,1806,5001,1,04
10,TD-1GOR,10,4645,1806,5012,1,08
10,TD-1GOR,11,5297,1807,5057,1,04
10,TD-1GOR,12,5626,1807,5058,1,06
10,TD-1GOR,13,5940,1807,5059,1,04
10,TD-1GOR,14,6418,1807,5060,1,06
10,TD-1GOR,15,6904,0805,5034,1,06
10,TD-1GOR,16,7376,0805,5035,1,04
10,TD-1GOR,17,7827,0805,5050,3,12
10,TD-1WYS,1,0,1501,R-01,6,00
10,TD-1WYS,2,630,2006,5038,5,03
10,TD-1WYS,3,926,2006,5042,1,07
10,TD-1WYS,4,1642,1804,5041,1,03
10,TD-1WYS,5,1923,1804,5040,1,07
10,TD-1WYS,6,2657,1804,5039,1,03
10,TD-1WYS,7,3087,0110,7088,1,03
10,TD-1WYS,8,3578,0110,7002,1,09
10,TD-1WYS,9,4173,0302,7089,1,03
10,TD-1WYS,10,4483,0116,7090,1,03
10,TD-1WYS,11,4960,1602,7005,1,01
10,TD-1WYS,12,5208,1602,7006,1,03
10,TD-1WYS,13,5670,1503,7080,1,01
10,TD-1WYS,14,6065,1503,3001,1,05
10,TD-1WYS,15,6655,1801,3002,1,05
10,TD-1WYS,16,7138,1801,3003,1,05
10,TD-1WYS,17,7447,1801,3004,1,03
10,TD-1WYS,18,8069,1801,3005,1,05
10,TD-1WYS,19,8359,1801,3006,1,05
10,TD-1WYS,20,8771,1801,3007,1,03
10,TD-1WYS,21,9176,1801,3008,1,03
10,TD-1WYS,22,9786,1801,3009,1,05
10,TD-1WYS,23,10353,1801,3010,1,03
10,TD-1WYS,24,10768,1801,3011,1,07
10,TD-1WYS,25,11367,1801,3012,3,07
10,TD-3GOR,1,0,2513,R-03,6,00
10,TD-3GOR,2,240,2513,3240,5,07
10,TD-3GOR,3,496,2513,3116,1,03
10,TD-3GOR,4,790,2513,3115,1,03
10,TD-3GOR,5,1131,2513,3114,1,03
10,TD-3GOR,6,1656,2513,3007,1,05
10,TD-3GOR,7,1794,1801,3007,1,04
10,TD-3GOR,8,2205,1801,3006,1,06
10,TD-3GOR,9,2495,1801,3005,1,06
10,TD-3GOR,10,3118,1801,3004,1,04
10,TD-3GOR,11,3416,1801,3003,1,06
10,TD-3GOR,12,4145,1801,3480,1,02
10,TD-3GOR,13,4492,1503,3001,1,06
10,TD-3GOR,14,5065,1503,7010,1,04
10,TD-3GOR,15,5245,1602,7006,1,04
10,TD-3GOR,16,5588,1602,7005,1,02
10,TD-3GOR,17,5968,1602,7090,1,06
10,TD-3GOR,18,6280,0116,7089,1,04
10,TD-3GOR,19,6998,0110,7002,1,10
10,TD-3GOR,20,7630,1804,7088,1,08
10,TD-3GOR,21,7897,1804,5039,1,04
10,TD-3GOR,22,8629,1804,5040,1,08
10,TD-3GOR,23,8911,1804,5041,1,04
10,TD-3GOR,24,9653,1204,5042,1,04
10,TD-3GOR,25,10351,1204,5043,1,04
10,TD-3GOR,26,10740,1204,5044,1,04
10,TD-3GOR,27,11510,2502,5009,1,04
10,TD-3GOR,28,11845,2502,5010,1,02
10,TD-3GOR,29,12407,2502,5021,1,04
10,TD-3GOR,30,12841,1806,5001,1,04
10,TD-3GOR,31,13216,1806,5012,1,08
10,TD-3GOR,32,13868,1807,5057,1,04
10,TD-3GOR,33,14197,1807,5058,1,06
10,TD-3GOR,34,14511,1807,5059,1,04
10,TD-3GOR,35,14989,1807,5060,1,06
10,TD-3GOR,36,15475,0805,5034,1,06
10,TD-3GOR,37,15947,0805,5035,1,04
10,TD-3GOR,38,16398,0805,5050,3,12
10,TD-3WYS,1,0,2513,R-03,6,00
10,TD-3WYS,2,240,2513,3240,5,07
10,TD-3WYS,3,496,2513,3116,1,03
10,TD-3WYS,4,790,2513,3115,1,03
10,TD-3WYS,5,1131,2513,3114,1,03
10,TD-3WYS,6,1656,2513,3007,1,05
10,TD-3WYS,7,2047,1801,3008,1,03
10,TD-3WYS,8,2657,1801,3009,1,05
10,TD-3WYS,9,3224,1801,3010,1,03
10,TD-3WYS,10,3639,1801,3011,1,07
10,TD-3WYS,11,4238,1801,3012,3,07
10,TD-4GOR,1,0,1803,R-04,6,00
10,TD-4GOR,2,138,1803,6061,5,06
10,TD-4GOR,3,1046,1222,6059,1,08
10,TD-4GOR,4,1214,1603,6059,1,06
10,TD-4GOR,5,1923,1603,6058,1,01
10,TD-4GOR,6,2226,1603,6027,1,03
10,TD-4GOR,7,2553,2504,6026,1,03
10,TD-4GOR,8,2857,2504,6025,1,03
10,TD-4GOR,9,3273,0213,6024,1,03
10,TD-4GOR,10,3723,0213,6046,1,03
10,TD-4GOR,11,4268,0119,6047,1,05
10,TD-4GOR,12,4582,1807,5065,1,06
10,TD-4GOR,13,5236,1807,5062,1,06
10,TD-4GOR,14,5662,1807,5161,1,06
10,TD-4GOR,15,5870,1807,5161,1,04
10,TD-4GOR,16,6139,1807,5064,1,05
10,TD-4GOR,17,6988,1807,5063,1,05
10,TD-4GOR,18,7531,1807,5077,1,03
10,TD-4GOR,19,8166,1807,5061,1,03
10,TD-4GOR,20,8515,0805,5034,1,06
10,TD-4GOR,21,8987,0805,5035,1,04
10,TD-4GOR,22,9438,0805,5050,3,12
10,TD-4WYS,1,0,1803,R-04,6,00
10,TD-4WYS,2,138,1803,6061,5,06
10,TD-4WYS,3,1046,1222,6059,1,08
10,TD-4WYS,4,1214,1603,6059,1,06
10,TD-4WYS,5,1923,1603,6058,1,01
10,TD-4WYS,6,2226,1603,6027,1,03
10,TD-4WYS,7,2553,2504,6026,1,03
10,TD-4WYS,8,2857,2504,6025,1,03
10,TD-4WYS,9,3273,0213,6024,1,03
10,TD-4WYS,10,3723,0213,6046,1,03
10,TD-4WYS,11,4268,0119,6047,1,05
10,TD-4WYS,12,4582,1807,5065,1,06
10,TD-4WYS,13,5236,1807,5062,1,06
10,TD-4WYS,14,5662,1807,5161,1,06
10,TD-4WYS,15,5870,1807,5161,1,04
10,TD-4WYS,16,6139,1807,5064,1,05
10,TD-4WYS,17,6988,1807,5063,1,05
10,TD-4WYS,18,7531,1807,5077,1,03
10,TD-4WYS,19,8166,1807,5061,1,03
10,TD-4WYS,20,8518,1807,5034,1,07
10,TD-4WYS,21,8850,1807,5060,1,05
10,TD-4WYS,22,9513,1807,5058,1,05
10,TD-4WYS,23,9970,1807,5057,1,03
10,TD-4WYS,24,10630,1806,5012,1,07
10,TD-4WYS,25,10926,1806,5001,1,03
10,TD-4WYS,26,11431,2502,5021,1,03
10,TD-4WYS,27,12012,2502,5010,1,01
10,TD-4WYS,28,12347,2502,5009,1,03
10,TD-4WYS,29,13041,1204,5044,1,03
10,TD-4WYS,30,13566,1204,5043,1,03
10,TD-4WYS,31,14264,1204,5042,1,03
10,TD-4WYS,32,15000,1804,5041,1,03
10,TD-4WYS,33,15281,1804,5040,1,07
10,TD-4WYS,34,16015,1804,5039,1,03
10,TD-4WYS,35,16445,0110,7088,1,03
10,TD-4WYS,36,16936,0110,7002,1,09
10,TD-4WYS,37,17531,0302,7089,1,03
10,TD-4WYS,38,17841,0116,7090,1,03
10,TD-4WYS,39,18318,1602,7005,1,01
10,TD-4WYS,40,18566,1602,7006,1,03
10,TD-4WYS,41,19028,1503,7080,1,01
10,TD-4WYS,42,19423,1503,3001,1,05
10,TD-4WYS,43,20013,1801,3002,1,05
10,TD-4WYS,44,20496,1801,3003,1,05
10,TD-4WYS,45,20805,1801,3004,1,03
10,TD-4WYS,46,21427,1801,3005,1,05
10,TD-4WYS,47,21717,1801,3006,1,05
10,TD-4WYS,48,22129,1801,3007,1,03
10,TD-4WYS,49,22534,1801,3008,1,03
10,TD-4WYS,50,23144,1801,3009,1,05
